WavwNum_Albite,value_Albite,WavwNum_Almandine,value_Almandine,WavwNum_Amesite,value_Amesite,WavwNum_Anatase,value_Anatase,WavwNum_Andradite,value_Andradite,WavwNum_Antigorite,value_Antigorite,WavwNum_Armalcolite,value_Armalcolite,WavwNum_Arsenopyrite,value_Arsenopyrite,WavwNum_Augite,value_Augite,WavwNum_Calcite,value_Calcite,WavwNum_Chalcopyrite,value_Chalcopyrite,WavwNum_Chamosite,value_Chamosite,WavwNum_Chrysotile,value_Chrysotile,WavwNum_Chromite,value_Chromite,WavwNum_Clinochlore,value_Clinochlore,WavwNum_Clinoenstatite,value_Clinoenstatite,WavwNum_Corundum,value_Corundum,WavwNum_Diopside,value_Diopside,WavwNum_Dolomite,value_Dolomite,WavwNum_Dwornikite,value_Dwornikite,WavwNum_Enstatite,value_Enstatite,WavwNum_Epidote,value_Epidote,WavwNum_Fayalite,value_Fayalite,WavwNum_Ferrosilite,value_Ferrosilite,WavwNum_Forsterite,value_Forsterite,WavwNum_Gaspeite,value_Gaspeite,WavwNum_Goethite,value_Goethite,WavwNum_Gunningite,value_Gunningite,WavwNum_Gypsum,value_Gypsum,WavwNum_Hedenbergite,value_Hedenbergite,WavwNum_Hematite,value_Hematite,WavwNum_Hydroxylherderite,value_Hydroxylherderite,WavwNum_Jarosite,value_Jarosite,WavwNum_Lepidocrocite,value_Lepidocrocite,WavwNum_Lithiophilite,value_Lithiophilite,WavwNum_Lizardite,value_Lizardite,WavwNum_Magnesiochromite,value_Magnesiochromite,WavwNum_Magnesite,value_Magnesite,WavwNum_Magnetite,value_Magnetite,WavwNum_Manganite,value_Manganite,WavwNum_Microcline,value_Microcline,WavwNum_Monticellite,value_Monticellite,WavwNum_Montmorillonite,value_Montmorillonite,WavwNum_Muscovite,value_Muscovite,WavwNum_Nontronite,value_Nontronite,WavwNum_Orthoclase,value_Orthoclase,WavwNum_Phlogopite,value_Phlogopite,WavwNum_Pimelite,value_Pimelite,WavwNum_Pyrite,value_Pyrite,WavwNum_Pyrolusite,value_Pyrolusite,WavwNum_Pyrope,value_Pyrope,WavwNum_Pyrophyllite,value_Pyrophyllite,WavwNum_Quartz,value_Quartz,WavwNum_Siderite,value_Siderite,WavwNum_Spinel,value_Spinel,WavwNum_Szomolnokite,value_Szomolnokite,WavwNum_Talc,value_Talc,WavwNum_Titanite,value_Titanite,WavwNum_Tremolite,value_Tremolite,WavwNum_Zircon,value_Zircon,WavwNum_Zoisite,value_Zoisite
140.0195,747.3223,137.4835,122.3224,118.3619,65.05078,129.399,19482.3,132.129,34.64813,165.5717,7.713379,205.7181,21.28191,127.968,416.645,123.0111,667.1567,139.6275,697.2741,150.278,30.195,160.1707,0.337077,196.4272,302.498,235.7564,1.825989,142.4678,6.303345,150.1439,153.4199,157.2503,182.5898,132.9398,421.2572,121.7626,5.801868,172.8034,0.6566023,125.9038,1019.005,130.2429,421.7954,143.432,7.335785,190.171,21.99976,145.628,65.04456,177.2732,1.910595,150.2924,0.928644,167.3837,601.0869,100.7201,70.37646,139.5751,34.27429,151.8955,11.38281,129.916,40.405,135.5827,296.5514,173.4498,0.390925,142.9122,152.0169,142.5821,107.3457,178.895,25.41357,134.1364,1.302782,167.1701,0.65617,137.3167,452.9553,134.2341,59.4097,165.5717,228.8237,121.203,893.311,185.8206,242.8906,161.2326,1208.613,130.4141,83.14606,175.214,329.1636,185.71429,0.44539411,157.4148,0.283883,166.5995,2.309383,164.482,110.4219,178.5888,20.08984,122.8154,271.4254,159.9383,22.53648,155.9929,10.8313,129.7891,238.4041,163.4221,4.744141,159.8764,7305.945,151.5688,13.24707,165.5717,7.227539,172.8411,430.2163
140.5016,878.6431,137.9656,124.9736,118.8441,50.20264,129.8811,20898.31,132.6111,17.78253,166.0538,15.97607,206.2002,22.6274,128.4501,490.5341,123.4933,718.5984,140.1097,730.9429,150.76,29.794,160.6528,0.48559,196.9093,315.7461,236.2385,2.205933,142.9499,9.590698,150.6261,249.6353,157.7324,187.8516,133.4219,460.7296,122.2448,7.392776,173.2856,20.65432,126.386,1120.444,130.725,402.7957,143.9141,13.26694,190.6531,11.93958,146.1101,55.93347,177.7553,1.741131,150.7745,0.80188,167.8658,616.874,101.2023,74.45312,140.0572,51.86938,152.3776,14.61923,130.398,21.262,136.0648,348.8044,173.9319,0.660087,143.3943,172.3727,143.0643,143.1562,179.377,33.34119,134.6185,1.650337,167.6522,0.564129,137.7988,446.8817,134.7162,81.80405,166.0538,237.2891,122.592,629.137,186.3027,315.0586,161.7148,1231.097,130.8962,102.7864,175.6961,375.2168,189.04762,0.42956632,157.8969,1.324674,167.0816,1.379929,164.9641,105.2607,179.071,20.57812,123.2975,308.7981,160.4205,25.54984,156.475,8.892944,130.2712,261.3618,163.9042,2.007813,160.3586,8022.002,152.0509,27.33398,166.0538,14.49756,173.3232,452.8701
140.9837,1000.536,138.4477,170.585,119.3262,39.86475,130.3632,22281.76,133.0932,5.042603,166.5359,12.37158,206.6823,23.71388,128.9322,580.1641,123.9754,775.5648,140.5918,758.7554,151.242,27.019,161.1349,0.15987,197.3914,343.6426,236.7206,2.820801,143.432,1.761169,151.1082,347.9575,158.2145,156.8252,133.904,505.4701,122.7269,8.176868,173.7677,32.54181,126.8681,1203.909,131.2071,380.7113,144.3963,17.92621,191.1353,2.255615,146.5923,57.56079,178.2374,1.923611,151.2566,0.894875,168.3479,521.9888,101.6844,77.97559,140.5393,64.05072,152.8597,7.584564,130.88,16.462,136.5469,404.3189,174.414,0.759585,143.8764,177.9869,143.5464,176.1895,179.859,40.51639,135.1006,2.236294,168.1343,0.439224,138.2809,408.6558,135.1983,109.0691,166.5359,252.4019,123.981,334.943,186.7848,344.5742,162.1969,1220.257,131.3784,126.3773,176.1783,424.488,192.38095,0.33808167,158.379,0.537438,167.5637,0.302717,165.4463,98.73535,179.5531,12.04297,123.7796,350.3903,160.9026,30.10764,156.9572,3.18512,130.7533,279.5234,164.3863,9.440674,160.8407,8687.045,152.5331,38.46875,166.5359,25.18701,173.8053,474.5264
141.4658,1103.783,138.9299,241.5435,119.8083,42.3877,130.8453,23677.77,133.5753,4.206848,167.018,3.231934,207.1644,24.53468,129.4144,625.3682,124.4575,837.5698,141.0739,788.5048,151.725,13.752,161.617,0.077964999,197.8735,385.8047,237.2028,3.77594,143.9141,6.30426,151.5903,440.3657,158.6966,121.4541,134.3862,555.762,123.209,8.455654,174.2498,36.75513,127.3502,1262.143,131.6892,340.7399,144.8784,19.88214,191.6174,2.792725,147.0744,71.1217,178.7195,2.201473,151.7388,1.159492,168.83,388.5303,102.1665,81.46436,141.0214,66.60663,153.3418,9.335114,131.362,41.812,137.0291,459.1112,174.8961,0.526799,144.3585,169.2181,144.0285,201.1973,180.341,45.9425,135.5827,2.880833,168.6164,0.515591,138.763,314.2419,135.6804,144.8788,167.018,272.7378,125.369,159.469,187.2669,340.0195,162.679,1200.156,131.8605,144.5375,176.6604,474.3488,195.71429,0.21114277,158.8611,0.724274,168.0458,0.038490001,165.9284,93.30176,180.0352,29.09766,124.2617,401.9169,161.3847,36.35287,157.4393,0.579224,131.2354,273.5681,164.8684,21.97168,161.3228,9287.418,153.0152,47.34326,167.018,37.27881,174.2874,503.0518
141.948,1213.904,139.412,273.5999,120.2904,53.42236,131.3274,25074.07,134.0575,10.03326,167.5002,14.59473,207.6465,25.1404,129.8965,611.8904,124.9396,881.7053,141.556,819.5831,152.207,6.233,162.0992,0.036786001,198.3556,451.9707,237.6849,4.871948,144.3963,8.942871,152.0724,517.9922,159.1787,98.94824,134.8683,610.4481,123.6911,8.424564,174.7319,10.30933,127.8323,1311.649,132.1714,286.1927,145.3605,23.16974,192.0995,13.78711,147.5565,81.65381,179.2017,2.187782,152.2209,1.461603,169.3122,290.4165,102.6486,83.36279,141.5036,84.73859,153.8239,14.88135,131.844,54.134,137.5112,516.8618,175.3782,0.200321,144.8407,169.1237,144.5106,214.7285,180.823,49.37546,136.0648,3.582186,169.0985,0.868008,139.2451,266.8748,136.1626,189.3661,167.5002,300.5439,126.758,78.494,187.7491,370.457,163.1611,1194.836,132.3426,152.4907,177.1425,531.7839,199.04762,0.11712567,159.3432,0.101672,168.528,0.368313,166.4105,89.55273,180.5173,8.59375,124.7438,465.6781,161.8668,41.72929,157.9214,0.191162,131.7175,244.2557,165.3506,37.76733,161.8049,9784.336,153.4973,55.68652,167.5002,47.62402,174.7695,545.3843
142.4301,1349.348,139.8941,255.5624,120.7725,68.37842,131.8095,26478.0,134.5396,12.31781,167.9823,33.4585,208.1287,25.45201,130.3786,593.989,125.4217,914.6261,142.0381,853.0156,152.689,10.147,162.5813,0.161335,198.8378,548.3164,238.167,5.199646,144.8784,1.104248,152.5545,608.5322,159.6609,80.54199,135.3504,669.7712,124.1732,8.028183,175.214,23.45343,128.3144,1345.599,132.6535,240.6256,145.8426,29.86478,192.5816,24.55261,148.0386,90.82751,179.6838,1.915642,152.703,1.938082,169.7943,282.146,103.1307,96.88135,141.9857,124.7355,154.3061,12.39886,132.327,57.971,137.9933,557.0194,175.8604,0.013357,145.3228,182.4297,144.9927,228.4043,181.305,49.5686,136.5469,4.329634,169.5807,1.209373,139.7272,314.6206,136.6447,241.5423,167.9823,331.8398,128.146,83.84,188.2312,481.6797,163.6432,1234.318,132.8247,153.6281,177.6246,608.7278,202.38095,0.05444761,159.8254,0.056547999,169.0101,0.981808,166.8926,88.0918,180.9994,23.125,125.2259,534.1323,162.3489,44.09467,158.4035,2.385254,132.1996,235.3878,165.8327,50.34277,162.287,10177.29,153.9794,61.81885,167.9823,60.64502,175.2516,595.6914
142.9122,1523.243,140.3762,223.7139,121.2546,87.3623,132.2917,27884.19,135.0217,10.39862,168.4644,47.35254,208.6108,25.11722,130.8607,640.4414,125.9038,947.6854,142.5202,890.4001,153.171,33.932,163.0634,0.446229,199.3199,627.7246,238.6491,4.456726,145.3605,2.483887,153.0366,717.4062,160.143,99.74121,135.8325,737.0974,124.6553,7.631996,175.6961,20.7317,128.7965,1346.037,133.1356,206.0776,146.3247,40.67899,193.0637,25.84839,148.5207,95.99951,180.1659,1.699974,153.1851,2.341818,170.2764,298.2915,103.6128,131.6277,142.4678,177.2499,154.7882,15.30484,132.809,54.587,138.4754,565.9843,176.3425,0.0066900002,145.8049,200.793,145.4748,240.2734,181.788,42.88367,137.0291,5.147161,170.0628,1.338799,140.2094,484.4287,137.1268,301.3164,168.4644,365.9448,129.534,30.6,188.7133,647.0469,164.1253,1275.251,133.3068,160.4106,178.1067,702.4554,205.71429,0.02532447,160.3075,0.026705001,169.4922,1.73406,167.3747,83.47461,181.4815,30.77734,125.7081,608.4594,162.831,45.48264,158.8856,4.091187,132.6818,276.2418,166.3148,53.74731,162.7691,10456.02,154.4615,68.2627,168.4644,82.70166,175.7338,646.8623
143.3943,1694.339,140.8583,205.5521,121.7368,109.1519,132.7738,29297.27,135.5038,4.095093,168.9465,55.43164,209.0929,23.90748,131.3428,749.6871,126.386,969.0369,143.0023,932.2877,153.653,49.591,163.5455,0.873682,199.802,651.2324,239.1312,3.438232,145.8426,1.252625,153.5188,839.8389,160.6251,207.6689,136.3146,816.2429,125.1375,7.605885,176.1783,17.35966,129.2787,1311.691,133.6177,182.4303,146.8068,45.89404,193.5458,18.7179,149.0028,93.58313,180.648,1.918983,153.6672,2.56237,170.7585,291.7432,104.095,174.0952,142.9499,221.0289,155.2703,16.13226,133.291,44.875,138.9575,541.6017,176.8246,0.075873002,146.287,216.4404,145.957,252.4609,182.27,32.55673,137.5112,6.070381,170.5449,1.314091,140.6915,613.8929,137.6089,370.1885,168.9465,403.9434,130.922,189.812,189.1954,766.7266,164.6075,1286.005,133.7889,173.4282,178.5888,801.0325,208.80952,0.011079456,160.7896,0.449725,169.9743,2.450012,167.8568,84.92285,181.9637,13.82031,126.1902,684.132,163.3132,48.2623,159.3677,4.56604,133.1639,361.2599,166.7969,34.20312,163.2513,10614.76,154.9436,76.15479,168.9465,116.0786,176.2159,697.5225
143.8764,1862.092,141.3404,205.3918,122.2189,136.9956,133.2559,30732.95,135.9859,4.367065,169.4286,61.28418,209.575,22.67088,131.8249,851.9336,126.8681,984.2041,143.4845,975.7785,154.135,51.113,164.0276,1.284539,200.2841,612.6855,239.6133,2.734619,146.3247,10.63965,154.0009,965.8203,161.1072,361.1631,136.7967,905.4148,125.6196,7.868526,176.6604,36.07586,129.7608,1252.203,134.0998,175.5602,147.289,38.99884,194.028,14.93518,149.485,69.94751,181.1301,2.380554,154.1493,2.188015,171.2406,258.2568,104.5771,221.1838,143.432,246.4683,155.7524,7.950256,133.773,38.137,139.4396,496.6066,177.3067,0.413313,146.7691,227.6256,146.4391,271.1074,182.752,26.56003,137.9933,6.884535,171.027,1.235256,141.1736,694.9005,138.091,439.6972,169.4286,436.7607,132.309,143.199,189.6775,831.8438,165.0896,1264.873,134.2711,189.7272,179.071,891.4695,212.14286,0.0022158911,161.2717,0.532421,170.4564,2.859562,168.339,101.9531,182.4458,30.46094,126.6723,739.476,163.7953,54.87674,159.8499,4.740662,133.646,406.6744,167.279,17.26953,163.7334,10657.72,155.4258,87.90332,169.4286,145.7236,176.698,748.4434
144.3585,2024.728,141.8226,205.5416,122.701,170.2881,133.738,32190.56,136.468,13.37708,169.9107,65.73779,210.0571,22.07587,132.3071,849.7883,127.3502,1006.075,143.9666,1019.938,154.617,44.778,164.5097,1.620973,200.7662,607.1543,240.0955,2.359802,146.8068,15.26813,154.483,1098.364,161.5893,467.5811,137.2789,994.4426,126.1017,8.16457,177.1425,14.08937,130.2429,1172.508,134.5819,190.2502,147.7711,29.77948,194.5101,16.71997,149.9671,52.90955,181.6122,2.662792,154.6315,2.173584,171.7227,243.7739,105.0592,277.2668,143.9141,276.2384,156.2345,15.66898,134.255,37.882,139.9218,426.0534,177.7888,0.845991,147.2512,238.0882,146.9212,308.918,183.234,26.59888,138.4754,7.457594,171.5091,1.090654,141.6557,741.9006,138.5731,507.9848,169.9107,455.0728,133.696,83.68,190.1596,880.4609,165.5717,1249.78,134.7532,206.4608,179.5531,978.9143,218.80952,-0.00031655587,161.7538,0.538542,170.9385,2.773104,168.8211,135.1875,182.9279,132.0625,127.1544,771.4119,164.2774,61.80066,160.332,4.90033,134.1281,402.7064,167.7611,20.79883,164.2155,10574.21,155.9079,97.91455,169.9107,158.7969,177.1801,804.9673
144.8407,2174.892,142.3047,202.6146,123.1831,197.6802,134.2201,33683.39,136.9501,22.83191,170.3929,69.74072,210.5392,22.37225,132.7892,776.1361,127.8323,1043.032,144.4487,1065.099,155.1,42.492,164.9919,1.885496,201.2483,651.6172,240.5776,2.481323,147.289,11.13385,154.9651,1232.353,162.0714,480.3438,137.761,1089.68,126.5838,8.022053,177.6246,32.45528,130.725,1074.042,135.064,201.9501,148.2532,29.23999,194.9922,22.67786,150.4492,51.90063,182.0944,2.464417,155.1136,3.004576,172.2049,306.2432,105.5413,328.9788,144.3963,320.9314,156.7166,16.87933,134.737,43.084,140.4039,336.3611,178.2709,1.094254,147.7334,249.0174,147.4033,338.3164,183.716,29.14117,138.9575,7.763899,171.9912,0.947441,142.1378,784.2175,139.0553,580.3486,170.3929,462.9932,135.083,201.572,190.6418,958.7344,166.0538,1267.944,135.2353,223.4396,180.0352,1073.439,222.14286,-0.00031655587,162.2359,0.627517,171.4207,2.406622,169.3032,168.8877,183.41,271.0469,127.6365,779.494,164.7595,66.81956,160.8141,5.016052,134.6102,375.7471,168.2433,42.57007,164.6976,10343.79,156.39,102.3994,170.3929,159.7979,177.6622,864.6626
145.3228,2311.47,142.7868,196.5004,123.6652,206.7266,134.7022,35259.81,137.4323,37.02478,170.875,75.65918,211.0214,22.05459,133.2713,718.9935,128.3144,1088.793,144.9308,1112.022,155.582,47.413,165.474,2.08761,201.7305,721.3438,241.0597,2.455139,147.7711,5.29834,155.4472,1369.501,162.5536,442.2422,138.2431,1176.247,127.0659,7.861893,178.1067,34.71325,131.2071,971.7455,135.5462,207.9293,148.7353,46.42657,195.4743,30.40198,150.9313,79.40979,182.5765,2.05695,155.5957,4.344955,172.687,408.3252,106.0234,361.9702,144.8784,388.6964,157.1988,10.69965,135.219,47.753,140.886,259.1188,178.7531,0.995939,148.2155,261.6154,147.8854,345.6406,184.198,28.5564,139.4396,7.946205,172.4734,0.879494,142.6199,808.3927,139.5374,630.2858,170.875,470.1152,136.47,104.846,191.1239,1065.375,166.5359,1304.952,135.7174,240.712,180.5173,1176.444,225.47619,0.0012662235,162.7181,0.982307,171.9028,1.834743,169.7853,173.5635,183.8921,371.4727,128.1186,754.4647,165.2416,69.41595,161.2962,4.979858,135.0923,368.5799,168.7254,62.91309,165.1797,9977.805,156.8721,103.3501,170.875,158.8091,178.1443,916.7358
145.8049,2435.005,143.2689,193.0056,124.1473,202.8369,135.1843,36928.64,137.9144,58.82367,171.3571,87.27344,211.5035,20.76109,133.7534,703.119,128.7965,1133.941,145.4129,1160.825,156.064,54.562,165.9561,2.201773,202.2126,753.4648,241.5418,2.603394,148.2532,2.259155,155.9293,1532.705,163.0357,379.0527,138.7252,1232.865,127.548,8.629417,178.5888,44.34343,131.6892,866.087,136.0283,201.0649,149.2174,62.67834,195.9564,40.66223,151.4134,92.19861,183.0586,1.869862,156.0778,4.974209,173.1691,479.7778,106.5055,374.1042,145.3605,457.8151,157.6809,14.28217,135.701,50.844,141.3681,195.5871,179.2352,0.714117,148.6976,269.8129,148.3675,308.7656,184.68,25.22903,139.9218,8.016726,172.9555,0.909369,143.1021,844.4056,140.0195,653.4114,171.3571,493.0459,137.857,49.965,191.606,1180.016,167.018,1340.041,136.1995,258.338,180.9994,1287.675,228.80952,0.014245014,163.2002,1.393541,172.3849,1.051147,170.2674,172.3906,184.3742,383.4219,128.6008,687.6782,165.7237,72.78174,161.7783,4.325745,135.5745,383.4289,169.2075,65.92432,165.6618,9519.273,157.3542,110.8569,171.3571,157.0771,178.6264,945.5142
146.287,2544.033,143.751,195.2687,124.6295,196.897,135.6665,38648.47,138.3965,83.23438,171.8392,100.1299,211.9856,18.84843,134.2355,708.7535,129.2787,1179.597,145.8951,1211.348,156.546,62.596,166.4382,2.269907,202.6947,740.957,242.0239,2.865601,148.7353,1.987915,156.4115,1664.545,163.5178,263.998,139.2073,1263.256,128.0302,10.81343,179.071,38.01007,132.1714,759.2211,136.5104,185.0369,149.6995,73.08124,196.4385,48.7561,151.8955,77.06055,183.5407,1.902397,156.5599,4.051811,173.6512,455.4292,106.9877,374.7988,145.8426,535.5385,158.163,14.85812,136.184,57.38,141.8502,143.3275,179.7173,0.423476,149.1797,275.0364,148.8497,283.8418,185.162,23.03207,140.4039,7.973061,173.4376,0.969227,143.5842,901.7955,140.5016,653.2164,171.8392,512.271,139.243,49.273,192.0881,1296.676,167.5002,1364.415,136.6816,276.4066,181.4815,1403.736,231.90476,0.01456157,163.6823,1.569903,172.867,0.540243,170.7495,206.4893,184.8564,355.5664,129.0829,597.4016,166.2059,79.46072,162.2604,3.76239,136.0566,408.2126,169.6896,62.47827,166.144,8955.91,157.8363,128.0386,171.8392,157.4834,179.1086,963.7998
146.7691,2628.419,144.2331,197.5389,125.1116,184.002,136.1486,40381.45,138.8786,95.29712,172.3213,108.9424,212.4677,17.61857,134.7176,675.6602,129.7608,1216.579,146.3772,1264.47,157.028,77.15,166.9203,2.298263,203.1768,716.9043,242.506,3.420593,149.2174,4.537415,156.8936,1776.001,163.9999,163.5781,139.6894,1256.903,128.5123,13.22758,179.5531,36.60714,132.6535,673.079,136.9925,183.7921,150.1817,74.60626,196.9207,50.52356,152.3777,49.01086,184.0228,1.907234,157.042,2.854128,174.1333,405.5278,107.4698,391.0657,146.3247,616.8663,158.6451,13.89041,136.666,73.918,142.3323,103.0304,180.1994,0.126837,149.6618,275.6292,149.3318,275.832,185.645,26.59015,140.886,7.749191,173.9197,1.045967,144.0663,1004.313,140.9837,640.7788,172.3213,505.3101,140.63,171.857,192.5702,1415.117,167.9823,1384.198,137.1638,293.6298,181.9637,1525.682,235.2381,0.009813232,164.1644,1.139433,173.3491,0.307924,171.2317,336.1895,185.3385,402.8398,129.565,502.8613,166.688,87.8447,162.7426,3.864319,136.5387,442.1656,170.1717,65.2876,166.6261,8327.613,158.3185,151.2158,172.3213,165.5771,179.5907,999.1147
147.2512,2709.372,144.7152,191.8497,125.5937,174.5737,136.6307,42110.78,139.3607,91.94104,172.8034,112.0205,212.9498,17.41851,135.1998,602.0491,130.2429,1228.605,146.8593,1317.451,157.51,84.673,167.4025,1.773026,203.6589,700.582,242.9882,3.822327,149.6995,11.12042,157.3757,1853.291,164.482,119.9023,140.1716,1203.185,128.9944,13.97296,180.0352,51.17315,133.1356,610.5823,137.4746,194.9983,150.6638,78.73584,197.4028,45.99634,152.8598,34.06519,184.5049,1.503899,157.5242,2.068333,174.6154,392.1543,107.9519,438.3396,146.8068,674.75,159.1272,7.452576,137.148,101.082,142.8145,76.41028,180.6815,0.055468,150.1439,268.7156,149.8139,281.5957,186.127,33.81601,141.3681,7.22834,174.4018,1.116032,144.5484,1112.046,141.4658,611.4934,172.8034,466.4526,142.016,66.871,193.0524,1535.426,168.4644,1400.553,137.6459,308.4719,182.4458,1655.201,238.57143,0.0075973409,164.6465,0.643775,173.8312,0.369535,171.7138,489.7432,185.8206,529.6992,130.0471,404.6067,167.1701,95.42685,163.2247,6.077148,137.0208,490.0239,170.6538,89.93335,167.1082,7667.543,158.8006,178.436,172.8034,184.9399,180.0728,1059.461
147.7334,2786.554,145.1974,172.7833,126.0758,187.6035,137.1128,43886.62,139.8428,84.89948,173.2856,113.8823,213.4319,17.12497,135.6819,519.2875,130.725,1218.235,147.3414,1376.349,157.992,76.343,167.8846,1.732279,204.141,693.2422,243.4703,3.984497,150.1817,22.37549,157.8578,1852.375,164.9641,124.5078,140.6537,1095.271,129.4765,13.21027,180.5173,56.89704,133.6177,566.6345,137.9567,191.1101,151.1459,88.09985,197.8849,38.89868,153.3419,45.37341,184.9871,0.843845,158.0063,2.085857,175.0976,434.5361,108.434,487.665,147.289,708.7875,159.6093,14.62485,137.63,132.023,143.2966,54.81537,181.1636,0.097631,150.6261,250.9268,150.296,287.2539,186.609,36.78702,141.8502,6.735403,174.8839,1.111864,145.0305,1235.275,141.948,577.0082,173.2856,410.6245,143.401,436.391,193.5345,1658.531,168.9465,1411.948,138.128,324.4213,182.9279,1792.657,241.90476,0.0037986705,165.1286,0.408027,174.3134,0.507702,172.1959,619.21,186.3027,688.2852,130.5292,314.1513,167.6522,100.19,163.7068,7.942871,137.5029,521.985,171.136,115.5227,167.5903,6955.965,159.2827,216.8901,173.2856,201.8115,180.5549,1129.265
148.2155,2857.161,145.6795,154.186,126.5579,227.7573,137.5949,45709.05,140.325,80.63177,173.7677,118.9487,213.914,15.91589,136.164,447.1797,131.2071,1208.235,147.8235,1441.051,158.474,57.421,168.3667,3.230834,204.6232,684.0645,243.9524,3.927612,150.6638,31.57782,158.3399,1716.349,165.4463,130.3066,141.1358,980.7872,129.9586,12.44973,180.9994,48.7257,134.0998,532.8616,138.4389,169.285,151.628,99.79138,198.367,28.19226,153.824,60.62549,185.4692,0.496861,158.4884,2.29858,175.5797,481.6636,108.9161,536.2764,147.7711,719.0266,160.0915,17.92905,138.112,163.885,143.7787,38.39621,181.6458,0.472211,151.1082,229.1287,150.7781,296.0234,187.091,33.33655,142.3323,6.555817,175.3661,0.859097,145.5126,1367.365,142.4301,543.7885,173.7677,335.6079,144.787,568.479,194.0166,1780.133,169.4286,1431.708,138.6101,348.9481,183.41,1939.357,245.2381,-0.00031655587,165.6108,0.533838,174.7955,0.726118,172.678,739.5264,186.7848,835.9023,131.0113,240.3129,168.1343,104.4211,164.1889,7.918091,137.985,533.6287,171.6181,125.2346,168.0724,6245.486,159.7648,251.5742,173.7677,195.1973,181.037,1188.691
148.6976,2940.449,146.1616,139.4338,127.04,277.3413,138.077,47575.27,140.8071,78.7146,174.2498,126.4233,214.3962,13.41698,136.6461,385.413,131.6892,1215.47,148.3056,1511.159,158.956,48.615,168.8488,6.027872,205.1053,673.0723,244.4345,3.581604,151.1459,36.8241,158.8221,1523.34,165.9284,113.6445,141.6179,854.1111,130.4407,12.77963,181.4815,58.8245,134.5819,509.9216,138.921,140.7427,152.1101,108.8229,198.8491,15.55737,154.3061,72.88794,185.9513,0.737186,158.9705,2.705748,176.0618,486.1157,109.3982,579.6506,148.2532,704.9142,160.5736,18.1803,138.594,196.995,144.2608,26.98813,182.1279,0.714734,151.5903,204.3317,151.2602,301.7227,187.573,26.44305,142.8145,6.819477,175.8482,0.55443,145.9948,1462.571,142.9122,507.2984,174.2498,250.0835,146.172,389.189,194.4987,1893.957,169.9107,1477.171,139.0922,385.7173,183.8921,2102.416,248.57143,-0.00031655587,166.0929,0.657777,175.2776,0.9223,173.1601,813.957,187.2669,974.2656,131.4935,181.8835,168.6164,109.7396,164.671,6.200745,138.4672,528.9882,172.1002,118.5051,168.5545,5553.275,160.2469,282.7139,174.2498,172.7666,181.5191,1238.636
149.1797,3057.32,146.6437,128.2382,127.5222,315.498,138.5592,49575.85,141.2892,81.56274,174.7319,133.3374,214.8783,11.33627,137.1282,347.3982,132.1714,1235.312,148.7878,1590.676,159.439,62.494,169.3309,8.571118,205.5874,659.168,244.9166,2.85144,151.628,40.74731,159.3042,1323.029,166.4105,83.96387,142.1,724.2797,130.9229,14.02355,181.9637,36.28064,135.064,490.6132,139.4031,118.4349,152.5922,108.995,199.3312,7.875732,154.7882,83.49231,186.4334,1.364109,159.4526,3.11064,176.5439,454.5439,109.8804,608.9844,148.7353,648.7106,161.0557,8.871216,139.076,234.552,144.7429,18.66228,182.61,0.613925,152.0724,174.3889,151.7424,300.6875,188.055,20.92612,143.2966,7.056553,176.3303,0.493118,146.4769,1518.019,143.3943,481.8379,174.7319,184.7261,147.557,345.572,194.9808,2000.531,170.3929,1538.401,139.5743,420.9268,184.3742,2285.483,251.90476,0.0063311174,166.575,0.562507,175.7597,0.894594,173.6422,877.5039,187.7491,1123.582,131.9756,134.8343,169.0985,116.4476,165.1531,4.531738,138.9493,521.727,172.5823,105.6323,169.0367,4882.867,160.729,309.3501,174.7319,160.6904,182.0013,1287.929
